Track ID,Track name,Artist,Popularity,Release year,Genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
688c6QPDgi06kA3aHCLZ6A,Obsesión,Alejandra Rojas,54,2023,"genre:""Regional Mexican""",0.795,0.835,2,-6.496,1,0.0452,0.391,0.000103,0.163,0.419,132.028,227568,3
7EcqOfu60lF12ZSbk34SaZ,Trono Caído,Jenni Rivera,53,2008,"genre:""Regional Mexican""",0.667,0.539,3,-3.714,1,0.0395,0.833,0.0,0.0981,0.944,156.344,158916,3
4mznGgE31Oj2vDlrPNZLqx,Dama Divina,Jenni Rivera,55,2006,"genre:""Regional Mexican""",0.741,0.791,3,-3.79,1,0.0642,0.549,0.0,0.0661,0.942,147.972,156867,4
4GzrlsibHiAfMqyWvSBvgh,Dos Locos,Los Horóscopos De Durango,59,2006,"genre:""Regional Mexican""",0.601,0.603,1,-5.791,0,0.258,0.435,0.0,0.0877,0.96,139.981,206147,4
4SFqbs96DA1k3r86PuQuRT,Él - Banda,Jenni Rivera,57,2020,"genre:""Regional Mexican""",0.842,0.541,0,-3.042,1,0.0365,0.635,0.0,0.122,0.922,113.978,184027,4
738eSXmmWKzUztBlemx7DQ,La Cara Bonita,Jenni Rivera,54,2009,"genre:""Regional Mexican""",0.811,0.491,4,-5.387,1,0.0448,0.46,1.12e-06,0.0874,0.899,125.009,136320,3
6Lwdlm1EPGrlZhh9BrL415,Jefa de Jefas,Jenni Rivera,52,2005,"genre:""Regional Mexican""",0.855,0.558,8,-4.082,1,0.0467,0.8,1.91e-06,0.108,0.972,107.852,180800,4
2nHekPOutiUg9MiCp74NjH,Aparentemente Bien - Versión Sencillo,Jenni Rivera,52,2019,"genre:""Regional Mexican""",0.76,0.498,2,-5.272,1,0.0337,0.208,0.0,0.138,0.717,137.998,257722,4
4MTLY1AiRFlQe0cV6Fl7SN,Llórame Más Fuerte,Janely Rosa,53,2023,"genre:""Regional Mexican""",0.598,0.399,2,-5.878,1,0.0411,0.413,0.0,0.114,0.503,140.117,227143,4
6u0aeqk6AA0p010nw2wh7T,Tu Camisa Puesta,Jenni Rivera,54,2008,"genre:""Regional Mexican""",0.819,0.506,0,-4.01,1,0.0298,0.715,0.0,0.116,0.887,105.02,192004,4
5BwEvu0Spcv6zjOPFWw4HD,Detrás de Mi Ventana - Banda,Jenni Rivera,52,2011,"genre:""Regional Mexican""",0.725,0.529,5,-3.439,1,0.0286,0.503,3.3e-06,0.312,0.806,103.996,277653,3
2Kc0z5cYYJxlfbAFy6OURD,Lo Prohibido,Alejandra Rojas,52,2023,"genre:""Regional Mexican""",0.635,0.628,2,-5.217,0,0.0345,0.434,0.0,0.0755,0.864,145.15,170539,4
7u3nuJbX2fxh7T3IMmWcSD,Él No Eres Tú,Los Horóscopos De Durango,54,2006,"genre:""Regional Mexican""",0.587,0.475,5,-4.222,1,0.0306,0.791,0.0,0.288,0.432,144.071,211933,4
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,92,2013,"genre:""Chill""",0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4
1XTY6rA7XQosc0ynkkE9kN,Black Friday,Tom Odell,82,2023,"genre:""Chill""",0.48,0.199,6,-12.398,1,0.0329,0.931,0.0563,0.0978,0.201,165.476,221510,4
7otCGmgp9h4CsR2LhwB6gt,Another Love,Tom Odell,71,2013,"genre:""Chill""",0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0941,0.131,122.764,244360,4
72sfmdpuO5r8cBDgs7MqZZ,UNDERSTAND,keshi,81,2022,"genre:""Chill""",0.379,0.208,5,-13.858,1,0.0426,0.94,1.05e-06,0.114,0.163,82.085,150520,3
7w4t6sPVdboBZpa5prmUuj,paranoia,KENTENSHI,76,2022,"genre:""Chill""",0.47,0.405,7,-13.385,1,0.3,0.376,0.0127,0.116,0.505,180.104,117408,4
3XOmSRuEEq7rK4XNzWQdyT,4 Morant (Better Luck Next Time),Com Truise,76,2023,"genre:""Chill""",0.462,0.771,1,-2.931,0,0.342,0.0537,0.113,0.401,0.482,170.392,171000,4
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,DVRST,81,2021,"genre:""Chill""",0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,132346,4
4o0LyB69tylqDG6eTGhmig,Fire for You,Cannons,73,2019,"genre:""Chill""",0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,231826,4
2bdVgAQgosGUJoViVDNeOV,LIMBO,keshi,80,2022,"genre:""Chill""",0.577,0.366,8,-11.792,1,0.0368,0.879,7.76e-05,0.137,0.0841,129.923,212785,4
1Fhb9iJPufNMZSwupsXiRe,beside you,keshi,75,2021,"genre:""Chill""",0.711,0.747,0,-6.335,1,0.0523,0.459,0.0,0.0957,0.852,136.0,166023,4
7wtU7N6R49UAbzQcLjRy5q,if god didnt want us to snort worms he wouldn't have made them cylindrical!,MIMIDEATH,71,2020,"genre:""Chill""",0.703,0.743,5,-10.624,0,0.0299,0.0694,0.639,0.116,0.349,123.549,58364,4
55XrFge2dEZwYzNl128DwN,Losing Interest,itssvd,74,2017,"genre:""Chill""",0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547,4
2DtUUBwYwEzKMTMDrc5EiO,girls like me don't cry,thuy,73,2022,"genre:""Chill""",0.871,0.372,0,-9.077,0,0.0413,0.253,1.6e-06,0.104,0.608,110.011,214387,4
1jrjUPWrfMw8RBbZ9PlX0W,Highs & Lows,Prinz,74,2023,"genre:""Chill""",0.718,0.508,0,-8.45,1,0.0523,0.315,0.0,0.0523,0.638,144.055,124792,4
2HhzV3FY4eZGueF0KpXZUo,EMPTY DREAMS,CYPARISS,74,2021,"genre:""Chill""",0.778,0.782,7,-5.07,1,0.152,0.5,0.93,0.426,0.446,160.05,135000,4
4V0x90QcMh4ZxwHzEWOdtK,Feel It All Around,Washed Out,66,2009,"genre:""Chill""",0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,192080,4
4KlL5Bwlm4yHYxr0B2rHci,Heal,Tom Odell,76,2013,"genre:""Chill""",0.445,0.179,1,-12.938,1,0.0396,0.952,0.00056,0.107,0.119,72.246,193080,4
7jZHUhAmW5oq1cq6s8IxmK,Sun Models,ODESZA,67,2014,"genre:""Chill""",0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,160000,4
1LeItUMezKA1HdCHxYICed,Say My Name,ODESZA,66,2014,"genre:""Chill""",0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957,4
59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,ODESZA,68,2017,"genre:""Chill""",0.515,0.663,7,-7.896,0,0.0328,0.179,0.668,0.494,0.0756,120.024,234244,4
7ivYWXqrPLs66YwakDuSim,like i need u,keshi,73,2018,"genre:""Chill""",0.748,0.465,5,-8.163,1,0.0869,0.399,0.0,0.294,0.412,119.872,182679,4
7F6PtLP6fJPVtA1FWVkl8K,Shouldn't Be,Luke Chiang,76,2019,"genre:""Chill""",0.647,0.294,6,-10.344,0,0.0312,0.728,0.0,0.123,0.323,124.999,210480,3
5e2l2ZAMwHmrkdM4Z6NhAR,Again,Shiloh Dynasty,72,2018,"genre:""Chill""",0.603,0.204,7,-12.727,0,0.112,0.479,0.0714,0.642,0.71,74.688,157206,5
3iqlzKw1tLt6tXZyKWV0fZ,SOMEBODY,keshi,71,2022,"genre:""Chill""",0.649,0.461,8,-8.401,1,0.0449,0.442,0.0,0.108,0.487,141.088,164663,4
5SlU0Yhi51jobhEiGE4xDv,2 soon,keshi,72,2018,"genre:""Chill""",0.517,0.663,6,-6.688,0,0.0375,0.146,0.0,0.322,0.146,174.032,206512,4
5OLfObog5za3O71jQgZFsB,Wide Awake,ODESZA,65,2022,"genre:""Chill""",0.616,0.886,6,-5.436,0,0.0416,0.163,0.0517,0.129,0.0694,124.987,215039,4
1Y5MJnYsIi3Qlifvss4jPI,Twilight,GRAVECHILL,75,2021,"genre:""Chill""",0.889,0.884,4,-4.323,1,0.0379,0.0111,0.804,0.0999,0.789,124.003,116129,4
3DZfp14PTnqbFToBnCztfW,Meet the Frownies,Mr Twin Sister,68,2010,"genre:""Chill""",0.663,0.444,11,-11.214,0,0.0338,0.274,0.664,0.388,0.2,122.975,240493,4
6v5vr3SqSczkqIIVeW8RjZ,Never Be Alright,Seon,65,2019,"genre:""Chill""",0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,168308,4
2gQK13gXYZRq2MgvPJyHx8,The Last Goodbye,ODESZA,68,2022,"genre:""Chill""",0.667,0.92,9,-2.71,1,0.0773,0.00752,0.00232,0.126,0.146,114.977,358983,4
4jrXcjE0rKXu4svwQ7IYzD,Night Drive,Wilee,73,2022,"genre:""Chill""",0.672,0.99,0,-3.811,1,0.0392,0.137,0.851,0.103,0.15,119.957,124312,4
5sdkS8DXx8rXNLxbSos8GS,Weight,redveil,64,2020,"genre:""Chill""",0.615,0.936,9,-2.303,1,0.189,0.0656,1.17e-05,0.204,0.388,122.994,124873,4
4aJnMRNeuDZSQN7FaSNGtM,How Did I Get Here,ODESZA,64,2012,"genre:""Chill""",0.707,0.579,0,-6.198,0,0.0293,0.384,0.72,0.408,0.357,96.062,131250,4
4NCWqyJW2460aGgt6YYAJt,Hunger,MIKE,66,2017,"genre:""Chill""",0.389,0.631,10,-7.485,1,0.083,0.875,0.0,0.392,0.603,137.324,69957,4
3boC2M1D82RuRJhUOkSHtg,Answering Machine,Ruby Haunt,67,2019,"genre:""Chill""",0.582,0.27,9,-16.129,1,0.0336,0.829,0.864,0.936,0.0398,119.923,309000,4
4YaNLEPw3MrIgkGOkBrAh2,Across The Room,ODESZA,63,2017,"genre:""Chill""",0.566,0.587,6,-5.96,1,0.0308,0.0155,2.05e-05,0.111,0.246,82.046,283538,4
01Rc6yXYtujAnMaR1NME11,I'll Keep You Safe,sagun,68,2017,"genre:""Chill""",0.752,0.0625,7,-24.694,1,0.0557,0.945,0.819,0.178,0.462,114.982,185876,4
4Et6tUEO7biKxZEfJXpNj1,Another Love - Tiësto Remix,Tom Odell,77,2022,"genre:""Chill""",0.79,0.764,4,-4.685,0,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366,4
6qUkNMd34rjpDP5EUy9JNS,"Love, of Money",MAVI,66,2019,"genre:""Chill""",0.371,0.655,0,-9.901,1,0.0771,0.0526,2.14e-06,0.168,0.855,147.794,64766,4
6D6HVKe7Qu3imn4zzJD0W9,drunk,keshi,70,2020,"genre:""Chill""",0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952,227032,4
2WWfjbHALIb3e7FMcj9mr4,Line Of Sight,ODESZA,63,2017,"genre:""Chill""",0.558,0.733,8,-6.65,1,0.0693,0.0334,0.00193,0.193,0.173,89.992,237140,4
2ej1A2Ze6P2EOW7KfIosZR,Feather (feat. Cise Starr & Akin from CYNE),Nujabes,68,2005,"genre:""Chill""",0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,175360,4
3VL3aSOA8O3b5iOVBkD9iD,where's the confetti?,jev.,65,2022,"genre:""Chill""",0.574,0.874,5,-4.922,0,0.174,0.0283,0.0,0.11,0.819,92.153,200934,4
4DZNBRBogcfKTTaTyi4V01,i'm closing my eyes,potsu,69,2017,"genre:""Chill""",0.877,0.11,0,-13.87,0,0.0996,0.501,0.677,0.0872,0.522,134.057,118302,4
2BuJrxYKhYky20dQqTlobO,skeletons,keshi,68,2019,"genre:""Chill""",0.719,0.265,2,-12.782,1,0.0754,0.296,0.0865,0.108,0.273,80.021,152480,4
2qfPBPq9BEVEd1GF4UH96H,pg baby,redveil,64,2022,"genre:""Chill""",0.325,0.8,10,-8.719,0,0.486,0.0401,0.0,0.142,0.885,80.628,156800,4
55rn9bs7vZBsEK4Y4URraH,Dance with Me,CORBAL,68,2018,"genre:""Chill""",0.593,0.275,6,-15.25,0,0.0638,0.816,0.0115,0.108,0.363,114.82,87411,4
3RbNcjVnQixKa1sULcwd2K,Losing Interest,Stract,70,2019,"genre:""Chill""",0.96,0.36,10,-16.192,0,0.155,0.673,0.0177,0.293,0.639,114.927,136696,4
6ncNLU982iaD9WFb2gTwKd,Darling,Esbe,68,2015,"genre:""Chill""",0.72,0.681,0,-8.962,1,0.0469,0.0938,0.0161,0.109,0.424,99.002,189091,4
7KT7VGnPU5QVXN3q1BOeqb,Higher Ground,ODESZA,61,2017,"genre:""Chill""",0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,215131,4
2uZWffKoemZDI0gHcBEcDc,On & On,Cartoon,75,2015,"genre:""Gaming""",0.451,0.692,11,-4.741,1,0.0398,0.287,0.0,0.115,0.423,174.122,207069,4
4y1nvncvBhdoelqPMyXxis,Fearless Pt. II,Lost Sky,73,2017,"genre:""Gaming""",0.731,0.928,6,-4.28,1,0.0514,0.285,0.00121,0.119,0.326,109.997,194182,4
4qDHt2ClApBBzDAvhNGWFd,Crab Rave,Noisestorm,67,2018,"genre:""Gaming""",0.768,0.933,2,-2.95,0,0.0385,0.206,0.915,0.0833,0.245,124.996,161280,4
4jp4Z02kzzg8gK0NmDGgml,Play,K-391,72,2019,"genre:""Gaming""",0.52,0.798,6,-5.498,0,0.0391,0.101,0.0,0.0932,0.168,101.944,167977,4
4vAze2mrHQgy44qRuz1rCm,Numb The Pain,Clarx,65,2021,"genre:""Gaming""",0.552,0.86,8,-7.066,1,0.112,0.0408,0.0,0.365,0.448,136.01,153088,4
3nXFJJmhSKF4fTUNVcmAG2,Dreaming - Gibson Parker Remix,Rootkit,62,2021,"genre:""Gaming""",0.564,0.891,0,-5.794,0,0.0354,0.0618,0.522,0.134,0.434,126.064,205714,4
7xkCeK3qzCyf43cF8yN7Xt,Fearless,Lost Sky,68,2017,"genre:""Gaming""",0.669,0.937,6,-4.325,1,0.0397,0.302,0.783,0.118,0.344,110.008,194284,4
2wmQfaHp4zbqQkbf5nu5SF,Why We Lose,Cartoon,67,2015,"genre:""Gaming""",0.423,0.92,4,-3.174,0,0.0428,0.00123,0.00992,0.329,0.0951,174.976,197486,4
7xnElMPFCmSlMJ0AY2hnxc,Dead To Me - Slow + Reverb,Whales,68,2021,"genre:""Gaming""",0.682,0.543,1,-8.66,1,0.0688,0.261,0.0,0.108,0.112,127.526,267228,4
67O8CWXxPsfz8orZVGMQwf,End of Time,K-391,68,2020,"genre:""Gaming""",0.81,0.7,4,-5.664,0,0.0399,0.267,6.69e-05,0.137,0.193,116.019,187560,4
30MdAjBfVTvBCS3vID38At,Laserbeam,Ray Volpe,56,2022,"genre:""Gaming""",0.573,0.978,1,-1.009,1,0.0883,0.000685,0.0621,0.169,0.0816,149.978,221600,4
5fOjFkFA0k5MTOo1LmnVTO,Heroes Tonight,Janji,68,2015,"genre:""Gaming""",0.537,0.786,8,-4.331,1,0.0317,0.075,0.0,0.253,0.178,127.994,208140,3
6ibayfvVOby1NSKJFohtZp,Light It Up,Robin Hustin,66,2018,"genre:""Gaming""",0.671,0.949,7,-2.44,0,0.0829,0.0037,3.83e-05,0.374,0.0724,128.028,185391,4
7ucAyhKPjKsLrP14q4mcyo,Blank,Disfigure,63,2013,"genre:""Gaming""",0.618,0.643,11,-5.194,0,0.0329,0.00154,1.38e-06,0.158,0.453,140.017,208901,4
4tF4f9GwL52a4VruWF5Brp,Superhero,Unknown Brain,67,2016,"genre:""Gaming""",0.667,0.937,8,-4.053,0,0.0709,0.0271,1.27e-05,0.318,0.22,75.015,179225,4
3AayefDdUFxivRs79bX7kV,We Won't Be Alone,Feint,60,2015,"genre:""Gaming""",0.377,0.858,11,-4.9,0,0.148,0.134,0.00185,0.0985,0.117,174.751,234475,4
46MUbxLye12SKBN7xHg3CF,Control,Unknown Brain,64,2018,"genre:""Gaming""",0.544,0.771,5,-4.097,0,0.0644,0.00339,2.12e-05,0.173,0.301,99.743,166800,4
0A8bThZCsJkxFXsNZSf31s,Chaos In The Confines,Ruvlo,52,2022,"genre:""Gaming""",0.629,0.991,8,-3.129,1,0.116,0.000245,0.0304,0.139,0.0552,145.089,122897,4
0z6BBM8lek2dzvnuIOX1Wx,The One - NGHTMRE Remix,Habstrakt,54,2019,"genre:""Gaming""",0.504,0.945,2,-4.585,1,0.175,0.00437,0.000636,0.158,0.37,149.958,160000,4
5KcKUpTEHMfcoAps9d5BvY,Invincible,Deaf Kev,61,2015,"genre:""Gaming""",0.56,0.97,5,-2.858,0,0.051,0.000154,0.718,0.0763,0.269,100.09,279600,4
6ouN4BiS8PIHn62uxCqDdH,Everything,Diamond Eyes,59,2018,"genre:""Gaming""",0.604,0.678,10,-4.082,1,0.0521,0.0519,0.0,0.0844,0.389,139.929,267429,4
5kvFBu6jDJMECOqmD7OwUx,Riptide,Trivecta,54,2019,"genre:""Gaming""",0.296,0.719,4,-5.03,1,0.0526,0.0161,0.0,0.328,0.121,159.926,199500,4
270aqOuRwQS2xfNc3cj5VA,Ark,Star Party,61,2016,"genre:""Gaming""",0.515,0.745,7,-5.359,0,0.0394,0.0156,0.00787,0.485,0.0689,150.131,180800,4
0euyZh7zSUmpNXVpVBdcN2,Candyland,Tobu,59,2015,"genre:""Gaming""",0.688,0.867,4,-4.182,1,0.0393,0.0485,0.00118,0.469,0.301,128.003,200640,4
5XND8aufA4UvtqAgARcjfN,Aurora,K-391,61,2020,"genre:""Gaming""",0.498,0.689,6,-5.849,0,0.0772,0.0784,0.0,0.188,0.176,143.804,164167,4
2Iks5m5CbOIjgOq129erIA,Flashback,Cartoon,63,2023,"genre:""Gaming""",0.599,0.756,7,-4.368,1,0.0324,0.00818,0.0782,0.103,0.162,173.964,146207,4
5Y1JDF28qQDml25pVadnzb,Frame of Mind,Tristam,57,2014,"genre:""Gaming""",0.435,0.725,1,-6.969,1,0.0609,0.0424,3.89e-06,0.105,0.397,174.989,274286,4
4Uhty1kvytzqhwoLO2CVoi,Flight,Tristam,56,2013,"genre:""Gaming""",0.433,0.758,2,-5.736,1,0.662,0.0409,2.64e-05,0.102,0.22,87.402,219429,4
4XdaaDFE881SlIaz31pTAG,Overkill,RIOT,54,2019,"genre:""Gaming""",0.435,0.956,8,-1.369,0,0.144,0.000448,0.655,0.343,0.103,174.029,342618,4
0kjlUvExDoEcubLyo2VY9l,Lost,Lost Sky,60,2017,"genre:""Gaming""",0.589,0.868,6,-4.372,0,0.0343,0.034,0.503,0.11,0.144,149.96,157192,4
7tUToegtVh5dodpcqaYrHo,Castle,Clarx,60,2020,"genre:""Gaming""",0.672,0.759,8,-7.761,1,0.0266,0.0826,0.00225,0.19,0.217,110.005,158182,4
61k7xAKMsuvTf2j2YnieSi,Sky High,Elektronomia,62,2016,"genre:""Gaming""",0.592,0.956,0,-2.068,0,0.044,0.105,0.00289,0.344,0.193,128.084,236255,4
44tKnY1Tsoe9jPGmoA1H2c,Tear Jerker,Cyclops,55,2023,"genre:""Gaming""",0.843,0.801,10,-4.001,1,0.0462,0.0927,0.362,0.0721,0.143,129.943,155538,4
6nK94ZVtTm6p6w8cWO7Yye,Some Kind Of Magic,LVTHER,53,2016,"genre:""Gaming""",0.493,0.931,11,-4.387,1,0.0482,0.0403,0.00228,0.258,0.295,168.019,194290,4
6bN5PBFSID6w7Uhmachnda,Oblivion,Dirty Palm,59,2017,"genre:""Gaming""",0.573,0.925,6,-4.001,0,0.0756,0.00495,0.00342,0.316,0.243,127.928,230625,4
4BVcmSJl06n5jjQsFi83yJ,Dominate VIP,Space Laces,53,2023,"genre:""Gaming""",0.692,0.993,11,-0.148,1,0.166,0.00293,0.629,0.113,0.149,127.967,229263,4
1hndLPtpeFslJu2dCyLF7E,Hostile,Benda,49,2023,"genre:""Gaming""",0.325,0.816,11,-6.122,1,0.0561,0.0051,0.803,0.521,0.0386,73.884,89600,4
2lJtfvPM6z4REAi2eHkPRK,Animal,Jim Yosef,56,2020,"genre:""Gaming""",0.532,0.713,11,-6.957,0,0.0494,0.377,0.0,0.159,0.297,79.977,172504,4
4jEgIGTiWCziKA6ExSttMX,Till It's Over,Tristam,55,2013,"genre:""Gaming""",0.61,0.836,7,-6.428,0,0.089,0.123,0.0,0.164,0.329,110.032,270545,4
1X7eCHIaD83s2r5i95ZXUC,My Heart,Different Heaven,61,2014,"genre:""Gaming""",0.516,0.786,10,-5.264,1,0.0412,0.000276,0.00369,0.305,0.164,174.035,266900,4
1dayiIC3odxNLViFQ7Iq4W,COUNTRY RIDDIM,HOL!,51,2022,"genre:""Gaming""",0.702,0.926,2,-0.66,1,0.148,0.00069,0.168,0.0754,0.18,145.146,177931,4
4mTLnLuHoGhA2xd595OMg1,Shiawase - VIP,Dion Timmer,57,2020,"genre:""Gaming""",0.557,0.98,8,-0.563,1,0.154,0.00612,0.000176,0.665,0.5,150.096,181750,4
596lDSwIMzDoiq3E6jJ0wC,Howling,Cartoon,59,2020,"genre:""Gaming""",0.568,0.72,9,-6.465,0,0.052,0.0338,0.164,0.22,0.472,173.959,204549,4
6zBFQ5dWHEmEx2RDoZ1ZP2,Dominate,Space Laces,50,2021,"genre:""Gaming""",0.632,0.989,8,-1.673,1,0.175,0.00177,0.56,0.547,0.0662,128.004,234376,4
7nHAHRIIgs2LQWfKkUeTtM,Be With You (ft. Gloria Kim),Rootkit,51,2020,"genre:""Gaming""",0.723,0.649,7,-6.164,0,0.164,0.0254,0.424,0.448,0.105,122.027,186885,4
4nCW3tSl82LPbmrrwYpF4b,HAPPY SONG,Ray Volpe,49,2023,"genre:""Gaming""",0.57,0.96,6,-1.986,0,0.0656,0.00139,0.829,0.137,0.148,150.063,227200,4
3aYidIc6HUMrL1tFTmokSZ,Phenomenon,Unknown Brain,56,2020,"genre:""Gaming""",0.7,0.878,0,-5.133,1,0.0989,0.0122,0.000525,0.32,0.367,99.997,176100,4
4hAb4pbqgfgwraiHongYZR,Shiawase,Dion Timmer,53,2018,"genre:""Gaming""",0.606,0.952,8,-2.004,1,0.217,0.0403,0.000252,0.665,0.351,74.98,217787,4
2bjtlNmO8Rf5Bl4rxNl3GJ,Omen,Cartoon,56,2021,"genre:""Gaming""",0.486,0.872,10,-5.056,0,0.0425,0.0458,5.43e-05,0.216,0.399,174.985,177782,4
7LUsIrW9BlMJs3WhXne9Ue,Death Waltz,PhaseOne,49,2020,"genre:""Gaming""",0.599,0.912,6,-2.373,0,0.0429,3.34e-05,0.0188,0.247,0.0385,112.517,166400,3
